id,base_product_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index,legacy_id,legacy_base_id,brand,wholesale_price
387f2e48-a105-49c9-925b-fffb31fd3ba6,387f2e48-a105-49c9-925b-fffb31fd3ba6,Bestpet Kitten Chicken 85g,A nutritious nutrition made for kittens with chicken (85g) supports daily nutrition.,0.250,cat,food,kitten,g,85.00,chicken,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/387f2e48-a105-49c9-925b-fffb31fd3ba6/thumbnail-1768567347033.png,4.5,false,Food,174,7,1,Bestpet,
389403d3-3289-4181-9e49-2cedd6224ea1,389403d3-3289-4181-9e49-2cedd6224ea1,PUMP WP-136-126- 45W,A reliable equipment designed for fish (45watt) ideal for continuous use.,4.500,fish,equipment,,watt,45,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/551.jpeg,4.5,false,AQUARIUM FILTER,335,551,551,,
3962d5ee-9559-41b4-9b54-6dd83bb31763,56b56f79-77ac-4a7c-b1e2-0971e0b715fd,Pramy Indoor Tuna topping Kanikama In Gravy 70g*12,A balanced meal designed for adult pets with tuna (70g) ideal for everyday feeding.,3.500,cat,food,adult,g,70.00,tuna,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/195.jpeg,4.5,false,Food,318,195,187,Pramy,
39a9d8a2-ecb6-4a21-b046-95cb43fc6170,8cd13003-d746-4732-9013-8ab0161d6726,AQUARIUM MINI 200,A spacious habitat suitable for fish provides comfort and safety.,15.000,fish,habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/437.jpeg,4.7,false,AQUARIUM,639,437,408,,
39d6347e-f872-4433-bfd1-42e3a07d6f34,11f8ff44-118f-47b0-8c91-64de3187b5e8,Bioline Catnip 20g,A rewarding treat suitable for cats (20g) perfect for occasional rewards.,2.800,cat,treats,,g,20.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/229.jpeg,4.5,false,Catnip,389,229,205,Bioline,
39def161-f2f1-43b6-8537-a341892bb344,3c724b1a-28fe-4e53-b55c-06c97c4a0a45,Royal Canin Indoor 2kg,A nutritious meal designed for adult pets (2kg) supports daily nutrition.,13.500,cat,food,adult,kg,2.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/129.jpeg,4.5,false,Food,408,129,107,Royal Canin,
3a20571f-0a5e-42c6-8d3e-68787730ba9b,3c724b1a-28fe-4e53-b55c-06c97c4a0a45,Royal Canin Adult Shih Tzu 85g,A high-quality nutrition made for adult pets (85g) supports daily nutrition.,0.800,dog,food,adult,g,85.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/304.png,4.5,false,Food,150,304,107,Royal Canin,
3a6b1a3b-ab0e-453e-adc3-5b4b23a7d9bf,14985454-2b4d-450b-9828-b990b3c2eab9,Lara Adult Senior 2kg,"protein 32.0%, fat content 9.0%, crude fibre 3.0%, crude ash 7.5%, calcium 1.1%, phosphorus 1.0%, taurine 0.35%",3.500,cat,food,senior,kg,2.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/3a6b1a3b-ab0e-453e-adc3-5b4b23a7d9bf/thumbnail-1768491232648.jpeg,4.5,false,Food,269,43,35,Versele Laga,
3a8027ca-02a6-436c-88bb-aa1ce4d2cea2,11f8ff44-118f-47b0-8c91-64de3187b5e8,Bioline Glossy Coat Shampoo 250ml,A premium grooming product for dogs (250ml) supports coat and skin care.,3.500,dog,grooming,,ml,250,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/327.jpeg,4.9,false,Shampoo,96,327,205,,
3b728c2e-3645-42e3-b2fb-aa88aa6e1ad1,50da246d-7847-4a0a-bc99-fbbb0f44707f,Bestpet Adult Beef 400g,A balanced food formulated for adult pets with beef (400g) supports daily nutrition.,0.500,cat,food,adult,g,400.00,beef,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/3b728c2e-3645-42e3-b2fb-aa88aa6e1ad1/thumbnail-1768569441372.png,4.5,false,Food,427,12,1,Bestpet,
3bcb0864-a541-4ded-90fc-b6e3a80b42d4,3bcb0864-a541-4ded-90fc-b6e3a80b42d4,Crispy-muesli-hamster-1.kg,A nutritious nutrition made for pets (1kg) supports daily nutrition.,2.000,other,food,,kg,1,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/810.jpeg,3.6,false,Hamste food,430,810,810,,
3c433caa-dab6-461b-a191-97a7efccdd18,a77d9ed9-3e83-429d-b6b4-3df28a22c4fb,Felix Tuna & Spinach 85g*12,A high-quality nutrition made for cats with tuna (85g) helps maintain overall health.,3.500,cat,food,,g,85.00,tuna,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/178.jpeg,4.5,false,Food,625,178,165,Felix,
3c454b3c-d6a5-4393-9911-fec1fdaa99a5,3c724b1a-28fe-4e53-b55c-06c97c4a0a45,Royal Canin Kitten Persian 2kg,A wholesome nutrition made for kittens (2kg) ideal for everyday feeding.,13.500,cat,food,kitten,kg,2.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/134.jpeg,4.5,false,Food,197,134,107,Royal Canin,
3c724b1a-28fe-4e53-b55c-06c97c4a0a45,3c724b1a-28fe-4e53-b55c-06c97c4a0a45,Royal Canin Adult British Shorthair 85g*12,A nutritious food formulated for adult pets (85g) supports daily nutrition.,0.800,cat,food,adult,g,85.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/3c724b1a-28fe-4e53-b55c-06c97c4a0a45/thumbnail-1768223661466.png,4.5,false,Food,377,107,107,Royal Canin,
3ce0905e-1a57-4e4a-b5d6-2f3d2d660e8d,62d09cc0-7daf-48bf-8c5b-bf479bffeaa8,Happy Cat Bavarian Beef 85g,A high-quality meal designed for cats with beef (85g) ideal for everyday feeding.,0.500,cat,food,adult,g,85.00,beef,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/3ce0905e-1a57-4e4a-b5d6-2f3d2d660e8d/thumbnail-1768580675430.png,4.5,false,Food,684,81,24,Happy Pet,
3d05b397-8060-4d23-84fe-bf10850e4371,3c724b1a-28fe-4e53-b55c-06c97c4a0a45,Royal Canin Hairball 4kg,A balanced nutrition made for adult pets (4kg) helps maintain overall health.,24.000,cat,food,adult,kg,4.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/145.png,4.5,false,Food,709,145,107,Royal Canin,
3d0e5d11-b1eb-4f29-8836-d4cf8ecc2531,fe6f12df-3395-405d-9eea-7b36c8ae61df,Reflex Plus Adult Chicken 1.5 Kg,A wholesome nutrition made for adult pets with chicken (1.5kg) ideal for everyday feeding.,3.300,cat,food,adult,kg,1.50,chicken,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/055.png,4.5,false,Food,393,55,54,Lider,
3d74408e-de63-4105-a546-13619f05d1b3,940925f0-f024-4ef7-b22a-766afb1357dc,Taiyo Guppy Bit 45g 01-4259,A balanced nutrition made for fish (45g) helps maintain overall health.,1.500,fish,food,,g,45,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/709.jpeg,4.7,false,Fish food,598,709,666,,
3dabdc4f-b5e4-4d85-a8e3-de4aac33d89b,0ef696fa-fed6-45c2-9720-a758277833ab,prestige Loro Parque Australian Parrot Mix 1kg.,A nutritious nutrition made for birds (1kg) helps maintain overall health.,3.000,bird,food,,kg,1,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/766.png,4.8,false,BIRD FOOD,521,766,732,,
3ddd0bd0-b1cf-42d0-8140-039f2159e653,3ddd0bd0-b1cf-42d0-8140-039f2159e653,Happy Feed Adult Gourmet 1.5kg,A nutritious nutrition made for adult pets with gourmet (1.5kg) helps maintain overall health.,2.500,cat,food,adult,kg,1.50,gourmet,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/3ddd0bd0-b1cf-42d0-8140-039f2159e653/thumbnail-1768579769132.png,4.5,false,Food,448,24,24,Happy Feed,
3dde1b37-7ac3-4d21-8b47-db2a08100824,afb55500-6ba6-46cd-8252-e27ee19e7d19,ACRYLIC BETTA TANK B2709,A sturdy living space designed for fish provides comfort and safety.,3.800,fish,habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/370.jpeg,4.0,false,BETTA TANK,132,370,358,,
3e786802-5b75-4104-8795-b25c67a1c6ad,e6cf8623-a26e-47c5-8f30-d1fb9af2d96a,Tofu Green Tea 2.5kg,A gentle grooming product for cats (2.5kg) keeps pets clean and fresh.,2.000,cat,grooming,,kg,2.50,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/225.png,4.5,false,Litter,543,225,224,Tofu,
3eb7eb47-3b83-4409-85dd-909122a0d163,f5a1eb1b-3a7d-4840-a158-3097625ff0a6,NANO NB-300 (L),A sturdy living space designed for fish (300liter) provides comfort and safety.,16.000,fish,habitat,,liter,300,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/376.jpeg,4.1,false,BETTA TANK,464,376,359,,
3f057e1e-bb72-41dd-b151-07aa000fee61,3f057e1e-bb72-41dd-b151-07aa000fee61,UVA-UVB,A reliable device suitable for fish ensures stable operation.,1.500,fish,equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/479.jpeg,4.1,false,AQUARIUM HEATER,578,479,479,,
3fb42d0a-244b-4339-8fe7-c2fa4edad00d,1b28edab-cc5f-4443-8772-c4df63bace8e,Beapher Top 10 Tablets,An effective wellness product for cats helps maintain good health.,4.500,cat,health,,piece,,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/258.jpeg,4.5,false,Vitamin,607,258,206,Beapher,
3fb9be54-34f5-44ef-a87b-9891bf7c6c22,56b56f79-77ac-4a7c-b1e2-0971e0b715fd,Pramy Bone & Joint Tuna Topping Chicken In Shirasu In Gravy 70g*12,A nutritious nutrition made for cats with chicken (70g) supports daily nutrition.,3.500,cat,food,,g,70.00,chicken,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/196.jpeg,4.5,false,Food,47,196,187,Pramy,
408df4ed-0893-4477-ba55-bd2bc8b94f4f,c626e441-5a28-4c55-9f14-360802a93b26,DOPHIN AQ HEATER 100W,A high-performance device suitable for fish (100watt) ensures stable operation.,4.500,fish,equipment,,watt,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/450.jpeg,4.5,false,AQUARIUM HEATER,723,450,365,,
40f6e8c6-e70d-4056-baba-0e45ed11fcf2,d489056c-2fd3-492e-a567-75990cc57213,BETTA TANK WH886,A spacious habitat suitable for fish creates a suitable environment.,2.000,fish,habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/356.jpeg,4.7,false,BETTA TANK,584,356,353,,
42812998-7a29-4563-ad43-1493653945e9,42812998-7a29-4563-ad43-1493653945e9,plastic tank   vv20,A spacious living space designed for fish creates a suitable environment.,13.000,fish,habitat,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/357.jpeg,4.5,false,BETTA TANK,151,357,357,,
4294f7a5-bbc5-4786-b74a-fcfe8d81168e,3c724b1a-28fe-4e53-b55c-06c97c4a0a45,Royal Canin Kitten 10kg,A high-quality nutrition made for kittens (10kg) helps maintain overall health.,42.000,cat,food,kitten,kg,10.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/154.jpeg,4.5,false,Food,185,154,107,Royal Canin,
42d9390c-8f87-4dc6-b0a3-dd43aa29bd59,42d9390c-8f87-4dc6-b0a3-dd43aa29bd59,ACTIVE CARBON 500G,An essential daily-use item for fish (500g) ideal for everyday needs.,2.000,fish,accessories,,g,500,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/579.jpeg,3.8,false,Aquarium Accessories,216,579,579,,
435441b7-528d-4cf0-aa33-5705c3108cdd,435441b7-528d-4cf0-aa33-5705c3108cdd,DIGITAL THERMOMETER,A convenient accessory designed for fish ideal for everyday needs.,1.000,fish,accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/598.jpeg,4.0,false,Aquarium Accessories,812,598,598,,
4380f28d-ae03-4147-8ea4-93d712e938bc,8371e9bb-10d6-4f7d-8ec8-013df3f84e0f,FILTER QL-2000F-20W,A durable device suitable for fish (20watt) ideal for continuous use.,5.500,fish,equipment,,watt,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/535.jpeg,4.7,false,AQUARIUM FILTER,702,535,534,,
43845059-4d60-4d88-98a0-4a1dc2a3d576,8cd13003-d746-4732-9013-8ab0161d6726,AQUARIUM  1.pcs air control valves,A practical accessory designed for fish easy to use and maintain.,0.200,fish,accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/623.jpeg,4.3,false,Aquarium Accessories,12,623,408,,
445f5b57-06a1-4841-b29f-8aae34e18aac,445f5b57-06a1-4841-b29f-8aae34e18aac,QUIET AIR PUMP QY-604A,A high-performance device suitable for fish ideal for continuous use.,4.000,fish,equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/509.jpeg,4.7,false,AIR PUMP,299,509,509,,
451e9c38-2376-4424-acbb-bf3f3436376a,dd653bb6-f355-4f27-bae5-098da4e648c3,Aquafin Gold Fish Flake Food 250 ml,A high-quality nutrition made for fish (250ml) helps maintain overall health.,1.200,fish,food,,ml,250,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/697.jpeg,4.8,false,Fish food,721,697,654,,
45a61ba5-7740-4a72-adca-ce6f560ba42d,a08c67f7-757d-40d9-b60d-41d7ca11751c,Eagle-Cray-Stick-Fish-Food 100ml,A nutritious food formulated for fish (100ml) supports daily nutrition.,2.000,fish,food,,ml,100,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/714.png,4.8,false,Fish food,533,714,713,,
45ab9f2c-0c40-42a9-8ab1-1723bddd0000,53fa71e9-1196-46ed-8d75-6f1412753b30,SMALL Net Ly1545 (7-5cm) 15-45cm,A convenient accessory designed for fish (5cm) easy to use and maintain.,1.800,fish,accessories,,cm,5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/617.jpeg,4.9,false,Aquarium Accessories,798,617,611,,
45fc3262-1af5-401f-ba87-f6d5739800d1,45fc3262-1af5-401f-ba87-f6d5739800d1,LED-QL-100-12W,A reliable equipment designed for fish (12watt) ensures stable operation.,5.500,fish,equipment,,watt,12,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/491.jpeg,3.7,false,AQUARIUM HEATER,467,491,491,,
46d66670-e559-4a3b-8dc1-258c7cbd4b1d,46d66670-e559-4a3b-8dc1-258c7cbd4b1d,AQUADENE BETTA FISH FOOD 60GM,A wholesome nutrition made for fish (60g) ideal for everyday feeding.,1.000,fish,food,,g,60,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/706.jpeg,3.9,false,Fish food,297,706,706,,
46ebb3d2-a58c-42f1-9b41-7b8515058839,3ddd0bd0-b1cf-42d0-8140-039f2159e653,Happy Feed Adult Salmon 15kg,A high-quality food formulated for adult pets with salmon (15kg) supports daily nutrition.,12.500,cat,food,adult,kg,15.00,salmon,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/46ebb3d2-a58c-42f1-9b41-7b8515058839/thumbnail-1768579948217.png,4.5,false,Food,466,30,24,,
46ebcf67-3ca3-4f14-b342-38d2a111b3ff,19793b31-e36f-40e8-a857-0c83ee24cf6b,BH - 4 Open,A convenient daily-use item for cats easy to use and maintain.,11.000,cat,accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/284.jpeg,4.9,false,Carry Cage,275,284,281,,
479b8032-492a-469d-ad1f-9eecbe677d8a,e552d16d-7f50-4729-b037-a6e7ca53d898,zupreem USA fruitblend flavor 2LB-907g.,A nutritious food formulated for birds with fruit (907g) helps maintain overall health.,7.000,bird,food,,g,907,fruit,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/776.jpeg,4.3,false,BIRD FOOD,643,776,774,,
47ab02a7-7026-4181-859a-3372565956df,42812998-7a29-4563-ad43-1493653945e9,PLASTIC TURTLE TANK Q151(L),A spacious habitat suitable for fish (151liter) provides comfort and safety.,5.500,fish,habitat,,liter,151,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/401.jpeg,3.6,false,TURTLE  TANK,573,401,357,,
47ab0f93-a921-4e62-bf0c-7ba5d17aea5f,69681861-a408-4a1c-96a0-7ae47360439b,Reflex Adult Salmon & Anchovy 2kg,A nutritious food formulated for adult pets with salmon (2kg) helps maintain overall health.,3.300,cat,food,adult,kg,2.00,salmon,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/065.jpeg,4.5,false,Food,638,65,54,Lider,
47ba5020-30ce-478a-85c4-101f83720585,11f8ff44-118f-47b0-8c91-64de3187b5e8,Bioline Salmon Oil 250ml,A balanced nutrition made for dogs with salmon (250ml) ideal for everyday feeding.,4.500,dog,food,,ml,250.00,salmon,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/312.jpeg,4.5,false,Food,525,312,205,Bioline,
47eef583-8e4c-41c2-be13-0330a7f2d5a4,b092b155-9c7d-40b7-b6a6-7f518b274c7b,Enjoy Adult Chicken 10kg,A wholesome food formulated for adult pets with chicken (10kg) helps maintain overall health.,8.500,cat,food,adult,kg,10.00,chicken,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/051.jpeg,4.5,false,Food,52,51,50,Lider,
48022986-a0a9-4d93-937f-677857fcb9b1,7b7e470c-372f-48c3-86a4-a036b6613d08,HANG ON FILTER QL-639-4.2W,A reliable device suitable for fish (2watt) ideal for continuous use.,5.500,fish,equipment,,watt,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/544.jpeg,4.5,false,AQUARIUM FILTER,790,544,540,,
48e2faba-6e40-48a1-aacc-3ccdddb0c401,42812998-7a29-4563-ad43-1493653945e9,PLASTIC TURTLE TANK Q12(S),A sturdy habitat suitable for fish provides comfort and safety.,2.500,fish,habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/403.jpg,4.5,false,TURTLE  TANK,785,403,357,,
48f1916b-ff61-4908-86ba-6ed1f00d2e41,11f8ff44-118f-47b0-8c91-64de3187b5e8,Bioline Flea & Tick Spray 175ml,A reliable grooming product for cats (175ml) supports coat and skin care.,3.000,cat,grooming,,ml,175.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/271.jpeg,4.5,false,Grooming,807,271,205,Bioline,
493f87f1-7cdf-4350-9871-ae7a7a82d43d,bebbbd1d-1d6a-4273-9b1b-9008909ee58c,R&M parrot fruit food 3LB-(1362G) 100%pure nature,A wholesome food formulated for birds with fruit (1362g) supports daily nutrition.,4.500,bird,food,,g,1362,fruit,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/748.jpeg,3.5,false,BIRD FOOD,751,748,747,,
4a35b5b0-c9a3-4089-b089-c758164fcca8,11f8ff44-118f-47b0-8c91-64de3187b5e8,Bioline Goat Milk 200g,A balanced meal designed for cats with milk (200g) helps maintain overall health.,6.500,cat,food,,g,200.00,milk,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/231.jpeg,4.5,false,Pet Milk,341,231,205,Bioline,
4b194c40-5bce-46b9-8ab5-28d90ad82291,315ef1ae-eb16-4a7b-b138-a1bd1df16550,Nutribird A21 250G,"Hand rearing food for amazons, cockatoos, large parakeets and other baby birds with a high protein requirement
Scientifically approved composition with all the nutrients your baby-bird needs. Ensures an optimal growth to completely healthy young birds. Can be used from hatching until weaning.

protein 21%, fat content 9%, crude ash 9.0%, crude fibre 1.5%, lysine 1.25%, methionine 0.6%, tryptophan 0.27%, threonine 0.8%, calcium 1.5%, phosphorus 0.8%, sodium 0.4%, magnesium 0.14%",3.000,bird,food,,g,250.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/4b194c40-5bce-46b9-8ab5-28d90ad82291/thumbnail-1768484396684.png,4.5,false,BIRD FOOD,586,790,785,Versele Laga,
4b6e4545-8753-4e81-9b43-14de2acd3cce,09a23ab2-bd29-4d17-bee7-c989b6498089,MY-4,An essential daily-use item for dogs ideal for everyday needs.,5.000,dog,accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/344.png,4.7,false,Carry Cage,283,344,279,,
4b75c0a3-ef89-4541-9515-2415f4f5b552,a16120e3-5700-448e-9663-d050714fa8ea,Clean + 10L Lavender,A reliable hygiene solution for cats (10liter) keeps pets clean and fresh.,2.500,cat,grooming,,liter,10.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/212.jpeg,4.5,false,Litter,273,212,207,Clean +,
4b91619e-f384-46c8-8f9c-8f0a42ace989,445f5b57-06a1-4841-b29f-8aae34e18aac,QUIET AIR PUMP QY-601A,A reliable equipment designed for fish ideal for continuous use.,2.500,fish,equipment,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/510.jpeg,4.3,false,AIR PUMP,111,510,509,,
4bd7c703-0e59-4b81-baab-d7938f63c5ed,e552d16d-7f50-4729-b037-a6e7ca53d898,zupreem USA fruitblend flavor 2LB-907g.,A balanced nutrition made for birds with fruit (907g) ideal for everyday feeding.,7.000,bird,food,,g,907,fruit,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/777.jpeg,4.8,false,BIRD FOOD,710,777,774,,
4bef750e-69ab-4d58-a325-044bd14d0464,14985454-2b4d-450b-9828-b990b3c2eab9,Lara Adult Beef  2kg,"protein 32.0%, fat content 10.0%, crude fibre 2.5%, crude ash 7.5%, calcium 1.1%, phosphorus 1.0%, taurine 0.2%",3.500,cat,food,adult,kg,2.00,beef,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/4bef750e-69ab-4d58-a325-044bd14d0464/thumbnail-1768490425441.png,4.5,false,Food,309,41,35,Versele Laga,
4c379bec-e174-4193-b89d-688111e85147,2ec49abc-6f8e-4a6b-b080-e7df1aa39f12,Wood Chips 1Kg,Hygienic litter for all pets,1.500,other,accessories,,kg,1.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/818.jpeg,4.5,false,Accessories,76,818,817,Versele Laga,
4db40854-b55d-43ff-ace8-66a9cf752a4e,940925f0-f024-4ef7-b22a-766afb1357dc,Taiyo Malawi Cichlid Staple Diet 90g,A nutritious nutrition made for fish (90g) supports daily nutrition.,1.700,fish,food,,g,90,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/727.jpeg,4.5,false,Fish food,707,727,666,,
4e001357-3cbd-4e0e-8ebc-4a8779b2170f,3c724b1a-28fe-4e53-b55c-06c97c4a0a45,Royal Canin Maxi Adult 15kg,A nutritious meal designed for adult pets (15kg) ideal for everyday feeding.,35.000,dog,food,adult,kg,15.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/310.png,4.5,false,Food,712,310,107,Royal Canin,
4e0a3b8c-f971-41e8-95f5-1fd0496fe3b0,72e1d612-3fcc-4ff4-a86e-419de0434c0c,BRIDNG BOX H2010,A sturdy habitat suitable for fish provides comfort and safety.,2.500,fish,habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/367.jpeg,3.5,false,BETTA TANK,445,367,366,,
4e393eb3-7dea-431e-aac4-bb3d15e68339,3ddd0bd0-b1cf-42d0-8140-039f2159e653,Happy Cat Hairball Control 10kg,A nutritious nutrition made for adult pets (10kg) supports daily nutrition.,17.500,cat,food,adult,kg,10.00,,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/105.jpeg,4.5,false,Food,246,105,24,Happy Pet,
